Time(s);IntInt
378.00;10.66
381.00;9.63
384.00;10.50
387.00;9.12
390.00;9.44
393.00;8.93
396.00;8.36
399.00;8.27
402.00;7.39
405.00;8.11
408.00;7.20
411.00;8.11
414.00;5.92
417.00;6.82
420.00;6.75
423.00;6.69
426.00;7.74
429.00;6.23
432.00;6.73
435.00;6.72
438.00;5.87
441.00;6.47
444.00;6.22
447.00;6.21
450.00;6.81
453.00;6.65
456.00;5.03
459.00;5.71
462.00;6.11
465.00;5.37
468.00;5.01
471.00;5.30
474.00;4.42
477.00;5.10
480.00;6.50
483.00;6.28
486.00;4.83
489.00;3.87
492.00;6.39
495.00;5.88
498.00;5.98
501.00;7.26
504.00;7.43
507.00;5.40
510.00;8.10
513.00;5.62
516.00;7.40
519.00;4.64
522.00;7.38
525.00;5.62
528.00;5.75
531.00;6.49
534.00;5.89
537.00;7.79
540.00;6.82
543.00;5.72
546.00;7.05
549.00;6.80
552.00;6.75
555.00;6.60
558.00;6.75
561.00;5.53
564.00;6.99
567.00;5.67
570.00;5.20
573.00;7.20
576.00;6.36
579.00;6.49
582.00;5.65
585.00;5.68
588.00;6.59
591.00;5.59
594.00;5.78
597.00;4.86
600.00;5.39
603.00;4.67
606.00;5.84
609.00;5.07
612.00;5.49
615.00;4.97
618.00;5.64
621.00;5.02
624.00;5.39
627.00;4.70
630.00;6.04
633.00;3.97
636.00;5.34
639.00;5.84
642.00;4.98
645.00;6.91
648.00;5.28
651.00;5.33
654.00;5.29
657.00;4.49
660.00;5.32
663.00;5.87
666.00;5.95
669.00;3.91
672.00;4.97
675.00;4.29
678.00;5.41
681.00;4.95
684.00;5.71
687.00;5.09
690.00;4.71
693.00;5.62
696.00;5.83
699.00;5.66
702.00;5.89
705.00;5.45
708.00;6.32
711.00;5.12
714.00;5.75
717.00;4.49
720.00;5.24
723.00;4.37
726.00;5.61
729.00;5.78
732.00;5.01
735.00;4.44
738.00;4.87
741.00;4.39
744.00;4.80
747.00;4.82
750.00;5.93
753.00;5.14
756.00;5.13
759.00;4.99
762.00;4.51
765.00;4.69
768.00;5.11
771.00;5.33
774.00;4.85
777.00;4.82
780.00;4.69
783.00;4.96
786.00;5.10
789.00;4.46
792.00;4.77
795.00;4.36
798.00;4.40
801.00;4.80
804.00;5.47
807.00;3.49
810.00;4.65
813.00;5.22
816.00;5.00
819.00;5.24
822.00;4.79
825.00;4.65
828.00;4.40
831.00;3.29
834.00;4.87
837.00;4.87
840.00;4.66
843.00;4.89
846.00;4.65
849.00;5.68
852.00;5.86
855.00;4.88
858.00;4.51
861.00;2.86
864.00;3.77
867.00;3.52
870.00;3.82
873.00;4.24
876.00;4.32
879.00;4.44
882.00;2.63
885.00;4.27
888.00;3.85
891.00;3.49
894.00;3.36
897.00;3.54
900.00;3.25
903.00;2.99
906.00;2.71
909.00;3.67
912.00;3.77
915.00;4.40
918.00;4.19
921.00;3.67
924.00;4.29
927.00;3.64
930.00;3.69
933.00;3.46
936.00;3.53
939.00;4.32
942.00;4.18
945.00;3.82
948.00;3.86
951.00;4.31
954.00;4.76
957.00;4.83
960.00;5.03
963.00;4.03
966.00;4.39
969.00;5.78
972.00;5.56
975.00;5.51
978.00;5.95
981.00;5.41
984.00;5.54
987.00;5.03
990.00;5.37
993.00;5.48
996.00;5.79
999.00;5.92
1002.00;5.11
1005.00;5.61
1008.00;5.49
1011.00;5.51
1014.00;5.40
1017.00;5.98
1020.00;5.76
1023.00;6.72
1026.00;5.59
1029.00;4.96
1032.00;5.84
1035.00;4.41
1038.00;4.55
1041.00;5.65
1044.00;3.47
1047.00;5.40
1050.00;6.07
1053.00;5.41
1056.00;5.37
1059.00;5.18
1062.00;5.60
1065.00;5.84
1068.00;4.79
1071.00;5.34
1074.00;5.12
1077.00;4.79
1080.00;3.89
1083.00;5.37
1086.00;5.41
1089.00;4.59
1092.00;4.47
1095.00;5.44
1098.00;4.69
1101.00;4.65
1104.00;3.13
1107.00;4.50
1110.00;3.79
1113.00;4.33
1116.00;3.78
1119.00;3.74
1122.00;2.30
1125.00;2.82
1128.00;2.41
1131.00;2.94
1134.00;2.75
1137.00;3.36
1140.00;3.04
1143.00;2.81
1146.00;2.97
1149.00;3.02
1152.00;2.89
1155.00;3.03
1158.00;3.50
1161.00;3.57
1164.00;3.49
1167.00;2.96
1170.00;3.42
1173.00;3.94
1176.00;3.60
1179.00;3.62
1182.00;3.58
1185.00;4.01
1188.00;3.56
1191.00;3.84
1194.00;4.04
1197.00;3.96
1200.00;4.19
1203.00;4.37
1206.00;4.05
1209.00;4.33
1212.00;5.04
1215.00;4.31
1218.00;5.06
1221.00;4.17
1224.00;4.33
1227.00;4.55
1230.00;4.81
1233.00;4.43
1236.00;4.60
1239.00;4.85
1242.00;4.54
1245.00;4.54
1248.00;4.63
1251.00;3.95
1254.00;5.04
1257.00;4.74
1260.00;4.06
1263.00;5.13
1266.00;4.07
1269.00;3.83
1272.00;4.92
1275.00;3.82
1278.00;3.79
1281.00;4.90
1284.00;4.28
1287.00;4.31
1290.00;3.51
1293.00;4.34
1296.00;3.49
1299.00;4.25
1302.00;3.39
1305.00;3.84
1308.00;3.65
1311.00;3.29
1314.00;3.56
1317.00;4.36
1320.00;4.30
1323.00;4.75
1326.00;5.10
1329.00;5.04
1332.00;4.53
1335.00;4.34
1338.00;3.94
1341.00;4.60
1344.00;3.47
1347.00;4.52
1350.00;4.08
1353.00;5.14
1356.00;4.88
1359.00;4.57
1362.00;5.29
1365.00;4.99
1368.00;5.22
1371.00;5.61
1374.00;5.28
1377.00;5.35
1380.00;5.19
1383.00;5.19
1386.00;5.91
1389.00;5.60
1392.00;4.96
1395.00;5.54
1398.00;6.00
1401.00;6.69
1404.00;5.01
1407.00;4.92
1410.00;5.90
1413.00;5.82
1416.00;5.72
1419.00;5.44
1422.00;4.76
1425.00;4.62
1428.00;4.79
1431.00;5.09
1434.00;4.72
1437.00;4.91
1440.00;4.49
1443.00;4.81
1446.00;4.86
1449.00;5.24
1452.00;5.84
1455.00;6.11
1458.00;5.35
1461.00;5.82
1464.00;5.30
1467.00;6.90
1470.00;6.15
1473.00;6.57
1476.00;6.76
1479.00;6.35
1482.00;5.88
1485.00;5.73
1488.00;6.21
1491.00;7.27
1494.00;6.73
1497.00;6.16
1500.00;5.55
1503.00;5.44
1506.00;5.74
1509.00;4.14
1512.00;3.59
1515.00;4.76
1518.00;6.05
1521.00;4.69
1524.00;5.57
1527.00;4.72
1530.00;5.71
1533.00;5.37
1536.00;5.82
1539.00;5.77
1542.00;4.64
1545.00;5.80
1548.00;5.94
1551.00;6.07
1554.00;5.54
1557.00;5.73
1560.00;5.21
1563.00;5.03
1566.00;4.62
1569.00;4.93
1572.00;5.26
1575.00;5.26
1578.00;5.39
1581.00;5.48
1584.00;5.16
1587.00;4.42
1590.00;5.57
1593.00;5.59
1596.00;4.42
1599.00;5.19
1602.00;4.58
1605.00;5.22
1608.00;4.08
1611.00;4.33
1614.00;4.21
1617.00;4.96
1620.00;4.20
1623.00;4.33
1626.00;5.48
1629.00;5.74
1632.00;6.35
1635.00;5.75
1638.00;4.93
1641.00;4.86
1644.00;6.03
1647.00;4.67
1650.00;3.73
1653.00;5.00
1656.00;4.75
1659.00;3.23
1662.00;4.78
1665.00;4.40
1668.00;3.56
1671.00;3.58
1674.00;4.31
1677.00;3.16
1680.00;4.00
1683.00;3.59
1686.00;3.70
1689.00;4.06
1692.00;3.09
1695.00;4.04
1698.00;4.37
1701.00;3.30
1704.00;3.24
1707.00;3.31
1710.00;2.97
1713.00;4.06
1716.00;4.25
1719.00;4.44
1722.00;5.14
1725.00;4.48
1728.00;4.05
1731.00;5.47
1734.00;5.55
1737.00;4.24
1740.00;4.73
1743.00;4.67
1746.00;4.19
1749.00;4.57
1752.00;4.66
1755.00;4.62
1758.00;4.73
1761.00;4.23
1764.00;4.25
1767.00;4.95
1770.00;4.28
1773.00;3.59
1776.00;4.38
1779.00;3.57
1782.00;4.44
1785.00;5.62
1788.00;4.96
1791.00;5.56
1794.00;5.85
1797.00;6.47
