Time(s);IntInt
624.00;17.89
627.00;16.69
630.00;16.22
633.00;18.81
636.00;17.66
639.00;18.84
642.00;18.32
645.00;17.22
648.00;16.51
651.00;13.52
654.00;11.85
657.00;14.21
660.00;15.24
663.00;15.42
666.00;17.57
669.00;14.79
672.00;13.84
675.00;13.16
678.00;14.95
681.00;12.15
684.00;13.46
687.00;13.54
690.00;14.00
693.00;13.17
696.00;18.00
699.00;13.80
702.00;9.88
705.00;15.64
708.00;12.31
711.00;9.59
714.00;13.09
717.00;13.06
720.00;13.37
723.00;10.79
726.00;10.76
729.00;9.76
732.00;9.40
735.00;10.43
738.00;11.97
741.00;14.14
744.00;13.03
747.00;12.68
750.00;14.54
753.00;16.64
756.00;13.80
759.00;16.80
762.00;12.32
765.00;10.35
768.00;14.33
771.00;15.27
774.00;16.66
777.00;13.17
780.00;13.70
783.00;11.58
786.00;14.92
789.00;15.18
792.00;16.03
795.00;14.80
798.00;17.78
801.00;11.02
804.00;14.05
807.00;14.62
810.00;15.86
813.00;14.23
816.00;15.58
819.00;15.99
822.00;15.13
825.00;12.08
828.00;12.74
831.00;12.94
834.00;14.03
837.00;13.80
840.00;13.24
843.00;17.09
846.00;9.57
849.00;15.51
852.00;13.69
855.00;15.78
858.00;11.81
861.00;13.37
864.00;14.48
867.00;14.64
870.00;11.96
873.00;15.06
876.00;18.38
879.00;18.20
882.00;14.58
885.00;16.60
888.00;15.74
891.00;15.60
894.00;14.76
897.00;15.22
900.00;14.42
903.00;16.68
906.00;14.79
909.00;15.00
912.00;15.76
915.00;15.31
918.00;10.99
921.00;14.36
924.00;14.80
927.00;14.66
930.00;11.60
933.00;13.97
936.00;10.74
939.00;13.34
942.00;12.25
945.00;11.58
948.00;13.99
951.00;13.65
954.00;14.36
957.00;13.82
960.00;10.38
963.00;12.35
966.00;9.79
969.00;14.94
972.00;11.67
975.00;11.12
978.00;16.09
981.00;17.28
984.00;16.15
987.00;20.02
990.00;15.92
993.00;15.49
996.00;9.85
999.00;15.73
1002.00;18.77
1005.00;18.15
1008.00;16.89
1011.00;18.18
1014.00;18.15
1017.00;14.43
1020.00;14.10
1023.00;15.71
1026.00;14.65
1029.00;15.61
1032.00;9.58
1035.00;15.32
1038.00;14.12
1041.00;15.41
1044.00;13.41
1047.00;11.30
1050.00;12.57
1053.00;11.75
1056.00;14.90
1059.00;15.62
1062.00;15.20
1065.00;14.49
1068.00;16.78
1071.00;19.26
1074.00;15.03
1077.00;18.10
1080.00;14.76
1083.00;15.98
1086.00;12.96
1089.00;16.90
1092.00;16.21
1095.00;14.60
1098.00;13.94
1101.00;16.04
1104.00;14.84
1107.00;16.48
1110.00;14.02
1113.00;12.07
1116.00;11.76
1119.00;14.46
1122.00;13.95
1125.00;12.78
1128.00;13.41
1131.00;11.43
1134.00;12.74
1137.00;14.50
1140.00;10.53
1143.00;15.12
1146.00;8.13
1149.00;14.84
1152.00;13.26
1155.00;13.15
1158.00;14.94
1161.00;13.47
1164.00;14.39
1167.00;15.82
1170.00;8.55
1173.00;15.12
1176.00;13.05
1179.00;12.69
1182.00;12.64
1185.00;10.83
1188.00;16.40
1191.00;11.42
1194.00;13.29
1197.00;12.03
1200.00;12.49
1203.00;11.89
1206.00;9.45
1209.00;9.20
1212.00;10.29
1215.00;7.85
1218.00;9.38
1221.00;9.04
1224.00;11.84
1227.00;12.43
1230.00;11.81
1233.00;10.70
1236.00;7.64
1239.00;11.41
1242.00;8.51
1245.00;10.09
1248.00;8.83
1251.00;10.32
1254.00;10.49
1257.00;9.55
1260.00;8.96
1263.00;7.65
1266.00;9.35
1269.00;6.98
1272.00;8.71
1275.00;11.90
1278.00;12.00
1281.00;9.09
1284.00;8.60
1287.00;11.15
1290.00;11.10
1293.00;9.91
1296.00;11.34
1299.00;12.02
1302.00;10.42
1305.00;11.76
1308.00;13.96
1311.00;11.51
1314.00;11.22
1317.00;7.99
1320.00;10.76
1323.00;10.08
1326.00;10.37
1329.00;3.91
1332.00;9.58
1335.00;10.11
1338.00;8.15
1341.00;12.28
1344.00;13.05
1347.00;12.20
1350.00;12.06
1353.00;12.55
1356.00;10.46
1359.00;12.35
1362.00;12.61
1365.00;8.87
1368.00;12.01
1371.00;6.65
1374.00;9.69
1377.00;9.46
1380.00;9.06
1383.00;8.64
1386.00;8.06
1389.00;9.10
1392.00;8.02
1395.00;7.37
1398.00;1.12
1401.00;6.25
1404.00;6.36
1407.00;6.85
1410.00;9.08
1413.00;7.60
1416.00;6.04
1419.00;6.90
1422.00;7.65
1425.00;5.54
1428.00;8.83
1431.00;7.17
1434.00;8.75
1437.00;10.19
1440.00;9.08
1443.00;9.31
1446.00;7.16
1449.00;7.89
1452.00;6.89
1455.00;8.01
1458.00;8.22
1461.00;7.85
1464.00;9.02
1467.00;9.38
1470.00;9.42
1473.00;9.19
1476.00;11.55
1479.00;7.78
1482.00;10.95
1485.00;13.57
1488.00;10.61
1491.00;10.56
1494.00;12.39
1497.00;10.33
1500.00;9.44
1503.00;5.24
1506.00;9.75
1509.00;7.89
1512.00;9.04
1515.00;8.20
1518.00;10.00
1521.00;6.84
1524.00;9.17
1527.00;5.67
1530.00;11.99
1533.00;11.21
1536.00;10.39
1539.00;7.36
1542.00;10.56
1545.00;8.96
1548.00;5.45
1551.00;10.18
1554.00;9.30
1557.00;4.62
1560.00;0.89
1563.00;6.60
1566.00;1.90
1569.00;8.32
1572.00;9.47
1575.00;10.46
1578.00;2.00
1581.00;9.16
1584.00;5.98
1587.00;8.87
1590.00;7.39
1593.00;6.47
1596.00;9.07
1599.00;3.40
1602.00;9.37
1605.00;0.89
1608.00;1.13
1611.00;7.52
1614.00;8.80
1617.00;6.55
1620.00;6.95
1623.00;7.88
1626.00;6.65
1629.00;6.15
1632.00;9.23
1635.00;10.35
1638.00;8.42
1641.00;10.40
1644.00;11.81
1647.00;9.09
1650.00;6.92
1653.00;8.66
1656.00;10.32
1659.00;5.40
1662.00;7.83
1665.00;9.52
1668.00;8.81
1671.00;7.33
1674.00;8.68
1677.00;1.50
1680.00;3.33
1683.00;6.74
1686.00;11.25
1689.00;2.09
1692.00;8.10
1695.00;8.76
1698.00;3.59
1701.00;8.87
1704.00;10.26
1707.00;10.50
1710.00;10.02
1713.00;10.05
1716.00;9.22
1719.00;11.93
1722.00;10.40
1725.00;9.68
1728.00;4.52
1731.00;11.87
1734.00;7.42
1737.00;13.47
1740.00;7.88
1743.00;6.13
1746.00;3.73
1749.00;7.87
1752.00;8.74
1755.00;8.97
1758.00;9.33
1761.00;8.72
1764.00;2.16
1767.00;10.51
1770.00;8.23
1773.00;9.01
1776.00;8.01
1779.00;6.56
1782.00;10.64
1785.00;6.87
1788.00;9.33
1791.00;8.36
1794.00;8.68
1797.00;12.66
