Time(s);IntInt
441.00;62.66
444.00;67.35
447.00;60.08
450.00;63.71
453.00;67.49
456.00;66.93
459.00;63.89
462.00;63.75
465.00;62.06
468.00;63.65
471.00;64.28
474.00;63.84
477.00;63.20
480.00;62.25
483.00;62.04
486.00;58.22
489.00;51.75
492.00;57.58
495.00;58.58
498.00;59.97
501.00;55.67
504.00;54.73
507.00;56.58
510.00;59.20
513.00;58.39
516.00;61.37
519.00;57.41
522.00;52.96
525.00;54.89
528.00;45.74
531.00;54.14
534.00;60.96
537.00;57.70
540.00;53.88
543.00;55.49
546.00;57.62
549.00;56.83
552.00;50.48
555.00;53.95
558.00;50.29
561.00;52.20
564.00;49.75
567.00;51.39
570.00;42.92
573.00;42.24
576.00;44.22
579.00;44.09
582.00;39.34
585.00;42.89
588.00;39.04
591.00;38.09
594.00;43.77
597.00;42.09
600.00;36.03
603.00;40.70
606.00;40.25
609.00;44.07
612.00;46.72
615.00;39.66
618.00;39.13
621.00;41.42
624.00;39.86
627.00;31.88
630.00;33.87
633.00;33.69
636.00;32.40
639.00;33.55
642.00;33.36
645.00;32.41
648.00;32.54
651.00;33.83
654.00;31.25
657.00;33.51
660.00;34.01
663.00;33.35
666.00;34.77
669.00;30.62
672.00;36.61
675.00;29.26
678.00;30.43
681.00;28.19
684.00;27.50
687.00;26.51
690.00;27.31
693.00;22.71
696.00;27.06
699.00;26.29
702.00;27.94
705.00;29.52
708.00;27.11
711.00;23.60
714.00;27.01
717.00;25.11
720.00;23.46
723.00;27.46
726.00;29.29
729.00;28.50
732.00;23.59
735.00;26.58
738.00;31.93
741.00;29.67
744.00;31.77
747.00;33.64
750.00;35.47
753.00;30.76
756.00;33.68
759.00;34.13
762.00;32.71
765.00;31.61
768.00;35.44
771.00;38.25
774.00;36.93
777.00;35.81
780.00;40.86
783.00;37.02
786.00;31.99
789.00;30.56
792.00;33.49
795.00;32.75
798.00;32.68
801.00;32.17
804.00;31.40
807.00;30.56
810.00;29.28
813.00;31.64
816.00;37.36
819.00;31.95
822.00;32.75
825.00;35.07
828.00;34.00
831.00;35.94
834.00;33.60
837.00;32.02
840.00;30.03
843.00;26.26
846.00;28.17
849.00;27.83
852.00;26.94
855.00;28.28
858.00;30.42
861.00;30.29
864.00;30.18
867.00;32.63
870.00;27.50
873.00;29.85
876.00;30.60
879.00;28.48
882.00;27.87
885.00;23.25
888.00;23.43
891.00;23.06
894.00;28.94
897.00;26.36
900.00;28.63
903.00;27.46
906.00;25.35
909.00;29.53
912.00;27.76
915.00;21.07
918.00;21.65
921.00;20.20
924.00;21.13
927.00;22.34
930.00;20.22
933.00;21.33
936.00;15.35
939.00;17.32
942.00;15.68
945.00;18.50
948.00;17.39
951.00;20.83
954.00;20.49
957.00;18.64
960.00;18.32
963.00;16.49
966.00;16.91
969.00;17.73
972.00;14.42
975.00;16.33
978.00;17.67
981.00;13.47
984.00;15.55
987.00;11.72
990.00;11.80
993.00;12.36
996.00;11.40
999.00;11.65
1002.00;11.48
1005.00;10.09
1008.00;13.08
1011.00;11.18
1014.00;8.93
1017.00;10.23
1020.00;10.06
1023.00;8.71
1026.00;7.94
1029.00;10.71
1032.00;7.42
1035.00;7.59
1038.00;9.34
1041.00;9.19
1044.00;10.65
1047.00;11.23
1050.00;10.50
1053.00;11.32
1056.00;9.41
1059.00;8.78
1062.00;9.81
1065.00;9.36
1068.00;9.15
1071.00;11.38
1074.00;10.41
1077.00;12.93
1080.00;9.80
1083.00;8.85
1086.00;11.17
1089.00;9.99
1092.00;9.81
1095.00;12.32
1098.00;11.29
1101.00;12.03
1104.00;11.48
1107.00;13.52
1110.00;12.44
1113.00;11.62
1116.00;11.17
1119.00;12.05
1122.00;13.54
1125.00;11.67
1128.00;12.16
1131.00;12.14
1134.00;12.47
1137.00;12.06
1140.00;11.12
1143.00;10.45
1146.00;11.43
1149.00;11.26
1152.00;11.63
1155.00;12.03
1158.00;11.35
1161.00;12.16
1164.00;11.42
1167.00;13.48
1170.00;15.64
1173.00;14.30
1176.00;15.94
1179.00;12.81
1182.00;13.57
1185.00;12.28
1188.00;13.29
1191.00;11.06
1194.00;11.81
1197.00;10.97
1200.00;12.58
1203.00;10.67
1206.00;10.71
1209.00;8.82
1212.00;9.61
1215.00;9.20
1218.00;7.42
1221.00;11.72
1224.00;13.89
1227.00;10.45
1230.00;10.42
1233.00;10.44
1236.00;13.21
1239.00;9.79
1242.00;9.28
1245.00;10.93
1248.00;9.14
1251.00;8.51
1254.00;7.47
1257.00;10.74
1260.00;10.19
1263.00;9.35
1266.00;10.13
1269.00;8.49
1272.00;8.44
1275.00;8.93
1278.00;9.59
1281.00;9.44
1284.00;10.28
1287.00;9.89
1290.00;8.63
1293.00;9.08
1296.00;9.85
1299.00;11.54
1302.00;10.30
1305.00;12.32
1308.00;14.23
1311.00;11.98
1314.00;14.19
1317.00;13.12
1320.00;12.41
1323.00;14.73
1326.00;15.40
1329.00;14.83
1332.00;18.40
1335.00;19.40
1338.00;18.29
1341.00;17.98
1344.00;17.47
1347.00;16.72
1350.00;19.91
1353.00;20.95
1356.00;20.60
1359.00;18.68
1362.00;15.65
1365.00;17.34
1368.00;16.69
1371.00;16.50
1374.00;18.22
1377.00;15.75
1380.00;12.93
1383.00;11.65
1386.00;11.89
1389.00;13.92
1392.00;14.31
1395.00;12.10
1398.00;13.58
1401.00;9.40
1404.00;12.42
1407.00;16.69
1410.00;15.07
1413.00;12.53
1416.00;15.23
1419.00;12.32
1422.00;11.28
1425.00;10.60
1428.00;12.29
1431.00;13.76
1434.00;13.30
1437.00;14.92
1440.00;15.15
1443.00;18.73
1446.00;16.62
1449.00;14.88
1452.00;13.75
1455.00;18.04
1458.00;18.31
1461.00;18.50
1464.00;19.37
1467.00;19.17
1470.00;20.16
1473.00;17.52
1476.00;16.68
1479.00;13.45
1482.00;13.98
1485.00;14.10
1488.00;15.71
1491.00;16.88
1494.00;12.85
1497.00;13.52
1500.00;12.87
1503.00;11.25
1506.00;13.83
1509.00;13.06
1512.00;11.06
1515.00;15.63
1518.00;16.03
1521.00;18.47
1524.00;17.51
1527.00;15.00
1530.00;13.79
1533.00;17.43
1536.00;19.86
1539.00;21.36
1542.00;22.24
1545.00;21.72
1548.00;22.63
1551.00;21.67
1554.00;20.18
1557.00;17.61
1560.00;15.17
1563.00;17.65
1566.00;14.72
1569.00;14.89
1572.00;16.25
1575.00;16.43
1578.00;14.92
1581.00;17.02
1584.00;21.70
1587.00;18.52
1590.00;16.81
1593.00;16.55
1596.00;17.13
1599.00;18.94
1602.00;18.00
1605.00;17.13
1608.00;16.62
1611.00;17.32
1614.00;15.06
1617.00;14.22
1620.00;16.75
1623.00;17.34
1626.00;16.65
1629.00;14.53
1632.00;12.05
1635.00;15.25
1638.00;15.60
1641.00;18.48
1644.00;15.55
1647.00;17.24
1650.00;15.00
1653.00;15.66
1656.00;15.55
1659.00;16.31
1662.00;14.49
1665.00;14.13
1668.00;12.13
1671.00;11.62
1674.00;11.41
1677.00;10.95
1680.00;10.48
1683.00;9.89
1686.00;9.16
1689.00;7.81
1692.00;7.21
1695.00;6.53
1698.00;6.73
1701.00;6.16
1704.00;4.41
1707.00;5.70
1710.00;5.73
1713.00;4.26
1716.00;4.81
1719.00;5.74
1722.00;4.97
1725.00;5.29
1728.00;5.83
1731.00;7.78
1734.00;7.95
1737.00;7.86
1740.00;5.69
1743.00;7.33
1746.00;6.57
1749.00;6.97
1752.00;6.39
1755.00;6.49
1758.00;7.46
1761.00;6.72
1764.00;6.57
1767.00;5.60
1770.00;6.17
1773.00;5.85
1776.00;6.82
1779.00;6.62
1782.00;9.06
1785.00;5.74
1788.00;8.49
1791.00;8.03
1794.00;6.11
1797.00;7.51
