Time(s);IntInt
384.00;16.33
387.00;18.03
390.00;15.08
393.00;16.51
396.00;15.25
399.00;18.06
402.00;20.35
405.00;22.35
408.00;18.62
411.00;18.14
414.00;17.36
417.00;17.84
420.00;19.09
423.00;19.31
426.00;17.09
429.00;19.47
432.00;16.82
435.00;18.42
438.00;14.98
441.00;15.76
444.00;13.10
447.00;15.39
450.00;14.48
453.00;13.87
456.00;13.63
459.00;16.28
462.00;16.01
465.00;15.80
468.00;16.86
471.00;16.51
474.00;16.16
477.00;15.69
480.00;13.45
483.00;15.95
486.00;13.70
489.00;13.32
492.00;11.93
495.00;12.38
498.00;12.33
501.00;13.86
504.00;12.74
507.00;13.59
510.00;15.25
513.00;16.40
516.00;14.22
519.00;14.09
522.00;15.18
525.00;14.19
528.00;13.06
531.00;12.17
534.00;12.55
537.00;14.59
540.00;15.97
543.00;14.34
546.00;14.22
549.00;15.85
552.00;15.84
555.00;17.49
558.00;14.31
561.00;16.14
564.00;16.20
567.00;15.25
570.00;18.18
573.00;14.79
576.00;15.81
579.00;15.59
582.00;18.20
585.00;17.63
588.00;17.77
591.00;16.59
594.00;16.50
597.00;14.67
600.00;15.85
603.00;16.22
606.00;15.98
609.00;16.38
612.00;18.99
615.00;18.62
618.00;16.84
621.00;18.57
624.00;14.85
627.00;17.92
630.00;18.97
633.00;19.54
636.00;20.47
639.00;19.03
642.00;18.63
645.00;17.76
648.00;17.57
651.00;19.34
654.00;16.69
657.00;18.33
660.00;18.63
663.00;19.94
666.00;19.56
669.00;18.57
672.00;20.09
675.00;18.53
678.00;20.97
681.00;18.82
684.00;16.62
687.00;16.45
690.00;15.67
693.00;16.05
696.00;14.07
699.00;16.09
702.00;16.79
705.00;17.10
708.00;18.41
711.00;18.33
714.00;16.39
717.00;16.75
720.00;17.59
723.00;18.80
726.00;17.93
729.00;18.64
732.00;18.85
735.00;19.41
738.00;17.82
741.00;16.20
744.00;20.00
747.00;16.23
750.00;15.84
753.00;17.78
756.00;15.10
759.00;20.00
762.00;14.39
765.00;16.20
768.00;15.20
771.00;15.42
774.00;16.90
777.00;17.51
780.00;17.52
783.00;20.40
786.00;15.83
789.00;16.88
792.00;15.77
795.00;15.37
798.00;14.58
801.00;16.58
804.00;20.26
807.00;19.88
810.00;14.28
813.00;15.96
816.00;16.94
819.00;16.11
822.00;18.19
825.00;16.39
828.00;16.94
831.00;18.48
834.00;15.15
837.00;17.28
840.00;12.68
843.00;13.79
846.00;13.05
849.00;13.68
852.00;10.94
855.00;15.22
858.00;13.28
861.00;13.67
864.00;12.56
867.00;9.64
870.00;10.95
873.00;10.38
876.00;12.56
879.00;11.52
882.00;10.50
885.00;11.98
888.00;12.15
891.00;9.26
894.00;11.49
897.00;11.08
900.00;13.39
903.00;12.90
906.00;13.25
909.00;12.37
912.00;9.11
915.00;10.95
918.00;11.38
921.00;10.29
924.00;10.90
927.00;11.80
930.00;11.06
933.00;14.23
936.00;12.97
939.00;14.95
942.00;13.60
945.00;15.61
948.00;14.78
951.00;13.10
954.00;12.39
957.00;15.49
960.00;11.09
963.00;12.46
966.00;13.66
969.00;12.95
972.00;14.60
975.00;11.73
978.00;15.32
981.00;12.99
984.00;11.59
987.00;11.83
990.00;13.90
993.00;13.44
996.00;12.39
999.00;11.97
1002.00;8.06
1005.00;10.19
1008.00;11.67
1011.00;10.78
1014.00;11.58
1017.00;12.63
1020.00;13.85
1023.00;16.05
1026.00;11.10
1029.00;16.32
1032.00;15.36
1035.00;13.63
1038.00;13.45
1041.00;11.22
1044.00;8.48
1047.00;11.09
1050.00;11.43
1053.00;8.38
1056.00;8.47
1059.00;8.43
1062.00;8.80
1065.00;14.51
1068.00;14.24
1071.00;13.46
1074.00;12.55
1077.00;13.47
1080.00;14.10
1083.00;10.98
1086.00;9.00
1089.00;12.85
1092.00;9.65
1095.00;10.34
1098.00;10.63
1101.00;10.54
1104.00;12.19
1107.00;8.92
1110.00;9.13
1113.00;10.64
1116.00;12.35
1119.00;7.96
1122.00;9.41
1125.00;10.49
1128.00;12.20
1131.00;10.33
1134.00;11.66
1137.00;11.86
1140.00;13.01
1143.00;12.71
1146.00;10.92
1149.00;12.07
1152.00;9.87
1155.00;12.44
1158.00;13.77
1161.00;13.10
1164.00;13.30
1167.00;12.64
1170.00;14.45
1173.00;12.67
1176.00;13.57
1179.00;13.29
1182.00;12.68
1185.00;15.46
1188.00;14.23
1191.00;12.35
1194.00;9.63
1197.00;11.61
1200.00;9.90
1203.00;11.73
1206.00;11.95
1209.00;12.09
1212.00;11.03
1215.00;10.76
1218.00;12.90
1221.00;11.57
1224.00;14.12
1227.00;14.78
1230.00;15.40
1233.00;14.17
1236.00;9.44
1239.00;13.94
1242.00;13.30
1245.00;11.02
1248.00;12.78
1251.00;12.38
1254.00;12.82
1257.00;12.30
1260.00;12.91
1263.00;12.53
1266.00;14.09
1269.00;9.60
1272.00;12.91
1275.00;11.45
1278.00;12.51
1281.00;12.74
1284.00;10.98
1287.00;11.27
1290.00;11.90
1293.00;11.95
1296.00;10.72
1299.00;13.49
1302.00;11.50
1305.00;13.18
1308.00;16.47
1311.00;15.91
1314.00;12.08
1317.00;13.31
1320.00;13.47
1323.00;12.93
1326.00;13.99
1329.00;13.67
1332.00;13.48
1335.00;15.01
1338.00;13.45
1341.00;14.22
1344.00;13.34
1347.00;11.79
1350.00;13.19
1353.00;14.40
1356.00;14.42
1359.00;12.81
1362.00;14.71
1365.00;12.99
1368.00;11.64
1371.00;10.27
1374.00;13.50
1377.00;11.57
1380.00;11.56
1383.00;10.62
1386.00;14.51
1389.00;12.33
1392.00;10.32
1395.00;10.31
1398.00;9.46
1401.00;9.60
1404.00;9.62
1407.00;10.09
1410.00;10.73
1413.00;10.60
1416.00;12.57
1419.00;9.43
1422.00;10.11
1425.00;8.01
1428.00;9.16
1431.00;9.18
1434.00;7.13
1437.00;7.31
1440.00;8.71
1443.00;8.38
1446.00;9.68
1449.00;13.03
1452.00;8.12
1455.00;7.77
1458.00;10.58
1461.00;10.38
1464.00;9.48
1467.00;10.53
1470.00;10.93
1473.00;9.84
1476.00;9.70
1479.00;8.20
1482.00;7.77
1485.00;5.52
1488.00;8.31
1491.00;8.17
1494.00;12.96
1497.00;10.16
1500.00;10.80
1503.00;7.73
1506.00;9.16
1509.00;8.92
1512.00;8.46
1515.00;10.63
1518.00;6.84
1521.00;9.48
1524.00;9.27
1527.00;9.02
1530.00;8.69
1533.00;13.19
1536.00;9.14
1539.00;9.82
1542.00;10.05
1545.00;9.11
1548.00;10.14
1551.00;12.25
1554.00;9.90
1557.00;9.99
1560.00;12.50
1563.00;11.60
1566.00;14.12
1569.00;13.38
1572.00;11.32
1575.00;11.20
1578.00;10.53
1581.00;12.28
1584.00;11.72
1587.00;12.59
1590.00;12.18
1593.00;11.76
1596.00;13.48
1599.00;12.68
1602.00;12.60
1605.00;12.57
1608.00;13.37
1611.00;13.67
1614.00;10.50
1617.00;11.43
1620.00;9.42
1623.00;9.37
1626.00;11.30
1629.00;10.76
1632.00;7.54
1635.00;7.58
1638.00;10.98
1641.00;10.91
1644.00;11.07
1647.00;12.39
1650.00;12.81
1653.00;10.73
1656.00;11.69
1659.00;13.55
1662.00;11.85
1665.00;11.34
1668.00;10.43
1671.00;15.19
1674.00;14.19
1677.00;14.11
1680.00;14.95
1683.00;15.46
1686.00;11.34
1689.00;13.17
1692.00;14.37
1695.00;10.97
1698.00;13.46
1701.00;13.63
1704.00;14.78
1707.00;14.87
1710.00;18.24
1713.00;14.32
1716.00;13.88
1719.00;11.09
1722.00;10.25
1725.00;15.58
1728.00;11.28
1731.00;15.29
1734.00;13.69
1737.00;11.89
1740.00;10.37
1743.00;12.52
1746.00;14.10
1749.00;11.51
1752.00;13.67
1755.00;11.73
1758.00;13.65
1761.00;14.60
1764.00;12.29
1767.00;13.72
1770.00;14.55
1773.00;13.77
1776.00;13.04
1779.00;13.58
1782.00;12.28
1785.00;13.65
1788.00;11.98
1791.00;14.68
1794.00;12.94
1797.00;12.64
