Time(s);IntInt
1056.00;33.39
1059.00;32.37
1062.00;31.82
1065.00;34.75
1068.00;36.74
1071.00;34.32
1074.00;34.79
1077.00;35.47
1080.00;35.51
1083.00;38.59
1086.00;39.66
1089.00;40.48
1092.00;32.41
1095.00;36.09
1098.00;34.21
1101.00;32.58
1104.00;35.93
1107.00;34.38
1110.00;33.83
1113.00;35.66
1116.00;32.23
1119.00;33.63
1122.00;36.39
1125.00;37.40
1128.00;37.88
1131.00;33.85
1134.00;35.95
1137.00;38.51
1140.00;35.28
1143.00;39.31
1146.00;35.25
1149.00;33.61
1152.00;38.36
1155.00;38.47
1158.00;39.48
1161.00;36.68
1164.00;34.69
1167.00;34.52
1170.00;38.34
1173.00;33.87
1176.00;30.62
1179.00;33.63
1182.00;35.14
1185.00;28.71
1188.00;29.89
1191.00;30.16
1194.00;28.32
1197.00;31.59
1200.00;27.89
1203.00;24.19
1206.00;28.07
1209.00;31.37
1212.00;32.17
1215.00;35.12
1218.00;34.03
1221.00;37.37
1224.00;39.02
1227.00;38.69
1230.00;35.64
1233.00;34.08
1236.00;38.77
1239.00;37.44
1242.00;36.55
1245.00;41.18
1248.00;38.64
1251.00;37.63
1254.00;39.03
1257.00;42.44
1260.00;40.69
1263.00;35.21
1266.00;33.81
1269.00;37.51
1272.00;33.75
1275.00;33.69
1278.00;37.27
1281.00;30.38
1284.00;34.78
1287.00;34.82
1290.00;29.96
1293.00;27.91
1296.00;33.64
1299.00;35.37
1302.00;39.20
1305.00;40.50
1308.00;34.32
1311.00;38.16
1314.00;33.87
1317.00;32.90
1320.00;31.77
1323.00;37.69
1326.00;33.59
1329.00;33.95
1332.00;37.32
1335.00;43.11
1338.00;33.80
1341.00;32.05
1344.00;35.10
1347.00;39.09
1350.00;33.66
1353.00;34.37
1356.00;36.53
1359.00;36.57
1362.00;34.82
1365.00;39.28
1368.00;36.17
1371.00;35.92
1374.00;37.29
1377.00;38.32
1380.00;37.57
1383.00;38.24
1386.00;35.37
1389.00;41.65
1392.00;36.98
1395.00;39.33
1398.00;35.91
1401.00;30.95
1404.00;35.83
1407.00;34.25
1410.00;35.46
1413.00;36.30
1416.00;37.22
1419.00;38.68
1422.00;36.75
1425.00;37.34
1428.00;29.59
1431.00;33.87
1434.00;32.79
1437.00;37.57
1440.00;37.91
1443.00;37.62
1446.00;35.90
1449.00;42.53
1452.00;40.92
1455.00;42.70
1458.00;38.55
1461.00;38.77
1464.00;39.44
1467.00;36.71
1470.00;38.32
1473.00;40.64
1476.00;41.48
1479.00;43.15
1482.00;40.86
1485.00;44.36
1488.00;40.57
1491.00;40.41
1494.00;39.30
1497.00;41.35
1500.00;33.11
1503.00;39.35
1506.00;36.49
1509.00;38.49
1512.00;34.20
1515.00;30.81
1518.00;33.78
1521.00;38.75
1524.00;30.91
1527.00;30.78
1530.00;34.59
1533.00;37.55
1536.00;32.28
1539.00;35.26
1542.00;39.19
1545.00;36.05
1548.00;39.85
1551.00;43.21
1554.00;39.47
1557.00;41.27
1560.00;39.28
1563.00;37.46
1566.00;40.86
1569.00;36.71
1572.00;33.39
1575.00;37.74
1578.00;32.59
1581.00;34.83
1584.00;35.67
1587.00;33.23
1590.00;32.57
1593.00;34.43
1596.00;33.17
1599.00;33.22
1602.00;32.04
1605.00;32.75
1608.00;30.25
1611.00;31.43
1614.00;30.89
1617.00;35.31
1620.00;28.84
1623.00;33.71
1626.00;33.32
1629.00;34.27
1632.00;28.29
1635.00;34.49
1638.00;31.58
1641.00;31.50
1644.00;27.75
1647.00;27.33
1650.00;26.37
1653.00;29.60
1656.00;31.40
1659.00;29.49
1662.00;31.29
1665.00;33.52
1668.00;35.86
1671.00;32.39
1674.00;30.13
1677.00;30.22
1680.00;29.10
1683.00;28.35
1686.00;25.50
1689.00;28.24
1692.00;25.57
1695.00;29.67
1698.00;27.65
1701.00;26.65
1704.00;27.60
1707.00;30.80
1710.00;28.25
1713.00;26.85
1716.00;25.41
1719.00;30.30
1722.00;25.29
1725.00;24.93
1728.00;22.82
1731.00;21.54
1734.00;25.06
1737.00;25.48
1740.00;27.97
1743.00;27.27
1746.00;27.40
1749.00;29.62
1752.00;29.81
1755.00;30.57
1758.00;32.50
1761.00;34.19
1764.00;38.47
1767.00;36.98
1770.00;36.96
1773.00;34.60
1776.00;31.32
1779.00;33.18
1782.00;35.22
1785.00;34.38
1788.00;34.01
1791.00;32.98
1794.00;33.26
1797.00;31.27
