Time(s);IntInt
1605.00;26.91
1608.00;30.59
1611.00;28.06
1614.00;31.68
1617.00;29.97
1620.00;31.29
1623.00;31.41
1626.00;35.71
1629.00;34.14
1632.00;35.71
1635.00;26.95
1638.00;31.23
1641.00;33.71
1644.00;32.71
1647.00;29.02
1650.00;32.96
1653.00;35.06
1656.00;31.70
1659.00;35.35
1662.00;34.12
1665.00;33.73
1668.00;30.41
1671.00;26.33
1674.00;26.24
1677.00;27.81
1680.00;25.52
1683.00;31.23
1686.00;28.37
1689.00;26.72
1692.00;28.13
1695.00;28.32
1698.00;25.12
1701.00;29.04
1704.00;27.44
1707.00;29.97
1710.00;30.92
1713.00;27.63
1716.00;28.92
1719.00;26.85
1722.00;26.32
1725.00;26.46
1728.00;24.88
1731.00;24.98
1734.00;21.12
1737.00;22.96
1740.00;28.12
1743.00;29.97
1746.00;30.54
1749.00;19.71
1752.00;24.99
1755.00;24.02
1758.00;22.56
1761.00;25.99
1764.00;23.30
1767.00;21.11
1770.00;23.10
1773.00;22.00
1776.00;23.81
1779.00;23.53
1782.00;22.86
1785.00;23.81
1788.00;21.20
1791.00;23.49
1794.00;26.35
1797.00;23.04
