Time(s);IntInt
1626.00;29.94
1629.00;31.74
1632.00;28.50
1635.00;27.00
1638.00;26.97
1641.00;28.31
1644.00;27.67
1647.00;25.34
1650.00;24.73
1653.00;22.76
1656.00;23.28
1659.00;23.95
1662.00;24.62
1665.00;27.25
1668.00;26.66
1671.00;24.46
1674.00;28.00
1677.00;25.93
1680.00;23.72
1683.00;25.11
1686.00;19.70
1689.00;22.12
1692.00;23.08
1695.00;22.41
1698.00;22.83
1701.00;20.92
1704.00;24.34
1707.00;23.58
1710.00;20.88
1713.00;22.28
1716.00;23.07
1719.00;20.72
1722.00;19.10
1725.00;16.57
1728.00;21.77
1731.00;24.61
1734.00;22.69
1737.00;22.75
1740.00;24.58
1743.00;21.09
1746.00;25.71
1749.00;20.66
1752.00;24.30
1755.00;22.31
1758.00;24.53
1761.00;22.26
1764.00;22.11
1767.00;21.49
1770.00;26.37
1773.00;22.86
1776.00;22.63
1779.00;25.37
1782.00;24.04
1785.00;22.17
1788.00;24.36
1791.00;26.32
1794.00;26.64
1797.00;25.09
