Time(s);IntInt
576.00;15.59
579.00;14.22
582.00;15.11
585.00;16.03
588.00;14.62
591.00;16.28
594.00;18.74
597.00;18.14
600.00;14.89
603.00;13.98
606.00;14.05
609.00;12.76
612.00;16.40
615.00;12.66
618.00;14.23
621.00;12.42
624.00;15.85
627.00;15.19
630.00;12.41
633.00;14.24
636.00;16.29
639.00;17.16
642.00;15.52
645.00;12.72
648.00;11.68
651.00;11.57
654.00;9.00
657.00;11.78
660.00;13.36
663.00;12.63
666.00;13.15
669.00;10.38
672.00;14.25
675.00;12.32
678.00;10.76
681.00;13.60
684.00;11.98
687.00;11.10
690.00;11.03
693.00;10.60
696.00;9.01
699.00;9.67
702.00;9.42
705.00;11.92
708.00;10.61
711.00;8.51
714.00;8.36
717.00;9.90
720.00;9.26
723.00;7.64
726.00;9.29
729.00;7.86
732.00;10.21
735.00;11.01
738.00;7.78
741.00;9.41
744.00;6.55
747.00;5.96
750.00;5.91
753.00;6.49
756.00;6.70
759.00;8.25
762.00;7.17
765.00;6.60
768.00;6.42
771.00;7.82
774.00;8.46
777.00;7.47
780.00;7.59
783.00;8.79
786.00;7.29
789.00;7.83
792.00;7.00
795.00;8.77
798.00;8.70
801.00;9.53
804.00;10.70
807.00;7.57
810.00;7.47
813.00;9.03
816.00;8.74
819.00;9.67
822.00;7.61
825.00;10.58
828.00;7.33
831.00;7.62
834.00;7.88
837.00;8.13
840.00;8.53
843.00;8.74
846.00;9.12
849.00;9.25
852.00;8.89
855.00;10.38
858.00;11.01
861.00;9.43
864.00;8.28
867.00;9.99
870.00;9.84
873.00;10.09
876.00;10.50
879.00;12.70
882.00;10.31
885.00;10.44
888.00;14.24
891.00;12.51
894.00;12.35
897.00;10.46
900.00;12.61
903.00;12.91
906.00;14.13
909.00;11.98
912.00;13.06
915.00;13.31
918.00;10.93
921.00;13.77
924.00;14.07
927.00;14.17
930.00;16.32
933.00;12.22
936.00;16.47
939.00;13.94
942.00;13.63
945.00;14.35
948.00;15.63
951.00;16.81
954.00;16.24
957.00;15.04
960.00;15.89
963.00;16.49
966.00;13.87
969.00;14.81
972.00;14.19
975.00;12.63
978.00;13.88
981.00;13.93
984.00;14.43
987.00;15.91
990.00;16.13
993.00;16.42
996.00;17.70
999.00;17.98
1002.00;15.59
1005.00;16.53
1008.00;18.56
1011.00;18.13
1014.00;18.61
1017.00;16.85
1020.00;15.41
1023.00;15.20
1026.00;17.23
1029.00;15.74
1032.00;16.39
1035.00;16.47
1038.00;15.52
1041.00;13.87
1044.00;15.64
1047.00;13.90
1050.00;14.70
1053.00;13.86
1056.00;12.79
1059.00;11.80
1062.00;13.66
1065.00;10.55
1068.00;9.48
1071.00;11.39
1074.00;12.17
1077.00;11.75
1080.00;11.49
1083.00;11.08
1086.00;10.97
1089.00;15.98
1092.00;15.24
1095.00;15.46
1098.00;15.88
1101.00;15.50
1104.00;17.91
1107.00;15.57
1110.00;13.37
1113.00;17.28
1116.00;17.06
1119.00;14.68
1122.00;17.40
1125.00;17.93
1128.00;14.22
1131.00;16.01
1134.00;14.49
1137.00;12.65
1140.00;15.76
1143.00;14.35
1146.00;15.49
1149.00;11.33
1152.00;13.99
1155.00;16.74
1158.00;13.23
1161.00;12.80
1164.00;15.71
1167.00;14.50
1170.00;11.67
1173.00;13.08
1176.00;11.26
1179.00;12.00
1182.00;11.73
1185.00;13.32
1188.00;15.13
1191.00;12.44
1194.00;14.18
1197.00;13.62
1200.00;14.90
1203.00;14.65
1206.00;11.39
1209.00;12.38
1212.00;17.35
1215.00;17.87
1218.00;13.86
1221.00;13.86
1224.00;11.16
1227.00;13.39
1230.00;9.19
1233.00;10.95
1236.00;11.43
1239.00;13.35
1242.00;15.10
1245.00;16.22
1248.00;14.72
1251.00;14.20
1254.00;14.96
1257.00;13.56
1260.00;12.63
1263.00;13.78
1266.00;11.03
1269.00;13.50
1272.00;13.05
1275.00;13.20
1278.00;13.57
1281.00;12.64
1284.00;14.91
1287.00;13.80
1290.00;12.67
1293.00;11.88
1296.00;13.13
1299.00;11.81
1302.00;13.50
1305.00;11.78
1308.00;12.80
1311.00;11.46
1314.00;14.15
1317.00;16.58
1320.00;15.78
1323.00;18.93
1326.00;14.10
1329.00;18.44
1332.00;16.09
1335.00;16.24
1338.00;17.65
1341.00;15.60
1344.00;17.09
1347.00;17.62
1350.00;19.60
1353.00;20.00
1356.00;19.16
1359.00;18.11
1362.00;18.11
1365.00;18.46
1368.00;18.31
1371.00;18.80
1374.00;16.63
1377.00;17.07
1380.00;18.22
1383.00;18.64
1386.00;19.12
1389.00;18.12
1392.00;21.55
1395.00;20.54
1398.00;19.72
1401.00;19.26
1404.00;22.02
1407.00;20.77
1410.00;22.83
1413.00;20.58
1416.00;19.23
1419.00;18.43
1422.00;18.64
1425.00;18.83
1428.00;18.05
1431.00;18.94
1434.00;17.48
1437.00;20.57
1440.00;15.28
1443.00;17.80
1446.00;19.39
1449.00;18.75
1452.00;18.03
1455.00;15.14
1458.00;16.00
1461.00;16.91
1464.00;15.34
1467.00;17.54
1470.00;18.10
1473.00;16.41
1476.00;19.98
1479.00;15.02
1482.00;18.51
1485.00;16.94
1488.00;13.21
1491.00;16.60
1494.00;15.95
1497.00;14.94
1500.00;15.06
1503.00;13.81
1506.00;13.41
1509.00;12.99
1512.00;13.23
1515.00;11.86
1518.00;11.17
1521.00;14.59
1524.00;12.76
1527.00;12.71
1530.00;11.28
1533.00;12.76
1536.00;9.72
1539.00;11.77
1542.00;10.01
1545.00;12.24
1548.00;12.83
1551.00;10.29
1554.00;8.70
1557.00;13.16
1560.00;14.09
1563.00;9.90
1566.00;12.61
1569.00;12.18
1572.00;11.51
1575.00;10.89
1578.00;11.56
1581.00;10.70
1584.00;11.76
1587.00;12.96
1590.00;12.48
1593.00;11.88
1596.00;11.99
1599.00;9.49
1602.00;11.74
1605.00;11.94
1608.00;11.43
1611.00;12.08
1614.00;13.62
1617.00;11.26
1620.00;12.47
1623.00;12.27
1626.00;13.24
1629.00;14.01
1632.00;11.85
1635.00;12.14
1638.00;11.69
1641.00;12.59
1644.00;13.26
1647.00;12.56
1650.00;12.63
1653.00;13.87
1656.00;12.52
1659.00;11.75
1662.00;10.71
1665.00;11.62
1668.00;10.44
1671.00;9.31
1674.00;11.64
1677.00;13.26
1680.00;13.25
1683.00;14.28
1686.00;12.64
1689.00;11.82
1692.00;9.95
1695.00;11.34
1698.00;10.30
1701.00;6.82
1704.00;9.86
1707.00;9.09
1710.00;9.74
1713.00;7.57
1716.00;7.94
1719.00;7.82
1722.00;10.33
1725.00;9.49
1728.00;8.40
1731.00;11.42
1734.00;8.69
1737.00;7.85
1740.00;8.32
1743.00;6.36
1746.00;7.81
1749.00;7.69
1752.00;6.64
1755.00;8.58
1758.00;7.40
1761.00;6.85
1764.00;6.63
1767.00;6.39
1770.00;6.45
1773.00;7.69
1776.00;5.97
1779.00;8.24
1782.00;8.43
1785.00;7.42
1788.00;7.63
1791.00;4.09
1794.00;4.66
1797.00;6.99
