Time(s);IntInt
1170.00;25.54
1173.00;28.30
1176.00;27.97
1179.00;26.06
1182.00;25.27
1185.00;25.96
1188.00;26.74
1191.00;28.88
1194.00;29.65
1197.00;28.31
1200.00;29.00
1203.00;27.73
1206.00;28.89
1209.00;30.82
1212.00;33.23
1215.00;29.35
1218.00;29.04
1221.00;30.32
1224.00;33.12
1227.00;33.92
1230.00;30.53
1233.00;35.11
1236.00;33.24
1239.00;32.44
1242.00;30.03
1245.00;31.46
1248.00;33.25
1251.00;26.49
1254.00;29.78
1257.00;31.22
1260.00;32.97
1263.00;33.57
1266.00;31.91
1269.00;31.40
1272.00;30.44
1275.00;31.18
1278.00;31.88
1281.00;30.33
1284.00;31.01
1287.00;31.18
1290.00;32.06
1293.00;26.87
1296.00;28.99
1299.00;33.34
1302.00;33.66
1305.00;33.34
1308.00;33.45
1311.00;33.05
1314.00;30.35
1317.00;29.12
1320.00;30.99
1323.00;27.46
1326.00;28.45
1329.00;30.62
1332.00;32.56
1335.00;31.03
1338.00;36.27
1341.00;31.95
1344.00;30.86
1347.00;31.39
1350.00;33.89
1353.00;29.40
1356.00;26.54
1359.00;32.51
1362.00;26.70
1365.00;23.73
1368.00;22.39
1371.00;26.91
1374.00;28.68
1377.00;27.93
1380.00;29.74
1383.00;30.43
1386.00;31.02
1389.00;26.80
1392.00;24.42
1395.00;30.50
1398.00;30.19
1401.00;30.32
1404.00;31.63
1407.00;31.68
1410.00;32.23
1413.00;29.36
1416.00;19.88
1419.00;23.15
1422.00;24.73
1425.00;23.21
1428.00;20.39
1431.00;21.36
1434.00;24.05
1437.00;22.77
1440.00;21.80
1443.00;21.26
1446.00;23.93
1449.00;21.42
1452.00;23.97
1455.00;22.26
1458.00;19.64
1461.00;20.74
1464.00;21.02
1467.00;22.99
1470.00;22.74
1473.00;21.31
1476.00;18.73
1479.00;18.69
1482.00;19.15
1485.00;18.06
1488.00;21.24
1491.00;21.43
1494.00;20.93
1497.00;20.90
1500.00;18.83
1503.00;17.34
1506.00;19.82
1509.00;17.48
1512.00;19.20
1515.00;15.26
1518.00;17.14
1521.00;17.35
1524.00;17.55
1527.00;19.93
1530.00;16.10
1533.00;16.23
1536.00;16.07
1539.00;16.99
1542.00;19.74
1545.00;15.12
1548.00;14.76
1551.00;17.21
1554.00;16.59
1557.00;15.02
1560.00;17.66
1563.00;15.12
1566.00;15.66
1569.00;14.82
1572.00;16.08
1575.00;17.39
1578.00;15.77
1581.00;16.43
1584.00;14.44
1587.00;14.97
1590.00;18.05
1593.00;17.47
1596.00;17.03
1599.00;18.04
1602.00;17.49
1605.00;19.62
1608.00;17.96
1611.00;17.81
1614.00;16.21
1617.00;18.77
1620.00;19.24
1623.00;18.86
1626.00;18.84
1629.00;18.38
1632.00;18.03
1635.00;16.44
1638.00;17.61
1641.00;19.38
1644.00;20.94
1647.00;17.07
1650.00;13.73
1653.00;18.91
1656.00;22.47
1659.00;20.89
1662.00;23.18
1665.00;18.93
1668.00;21.46
1671.00;22.67
1674.00;22.21
1677.00;18.69
1680.00;19.65
1683.00;17.75
1686.00;18.20
1689.00;20.66
1692.00;19.96
1695.00;22.60
1698.00;19.18
1701.00;13.43
1704.00;16.97
1707.00;17.63
1710.00;20.33
1713.00;15.12
1716.00;21.00
1719.00;21.11
1722.00;19.28
1725.00;20.62
1728.00;19.82
1731.00;19.82
1734.00;21.10
1737.00;21.00
1740.00;18.40
1743.00;19.81
1746.00;21.17
1749.00;20.25
1752.00;18.07
1755.00;19.22
1758.00;22.13
1761.00;19.19
1764.00;20.68
1767.00;22.45
1770.00;20.82
1773.00;22.76
1776.00;20.36
1779.00;25.22
1782.00;23.58
1785.00;25.13
1788.00;24.33
1791.00;25.26
1794.00;24.48
1797.00;24.54
