Time(s);IntInt
606.00;41.51
609.00;36.25
612.00;32.99
615.00;37.58
618.00;34.68
621.00;34.81
624.00;40.53
627.00;34.79
630.00;43.19
633.00;37.97
636.00;40.32
639.00;41.05
642.00;39.54
645.00;43.99
648.00;39.64
651.00;37.54
654.00;28.33
657.00;35.34
660.00;33.16
663.00;35.35
666.00;39.55
669.00;41.68
672.00;37.89
675.00;39.51
678.00;31.98
681.00;32.25
684.00;29.66
687.00;28.44
690.00;34.60
693.00;35.58
696.00;31.08
699.00;28.67
702.00;34.65
705.00;29.14
708.00;31.49
711.00;34.14
714.00;38.45
717.00;37.34
720.00;33.92
723.00;30.01
726.00;36.20
729.00;32.64
732.00;34.39
735.00;35.41
738.00;38.32
741.00;38.33
744.00;41.33
747.00;38.03
750.00;38.53
753.00;35.79
756.00;36.80
759.00;36.19
762.00;36.14
765.00;34.56
768.00;34.13
771.00;31.77
774.00;29.03
777.00;38.28
780.00;34.90
783.00;36.68
786.00;30.32
789.00;35.99
792.00;36.78
795.00;35.40
798.00;35.73
801.00;36.42
804.00;34.18
807.00;36.82
810.00;20.36
813.00;22.41
816.00;21.18
819.00;28.01
822.00;30.37
825.00;29.06
828.00;22.67
831.00;36.61
834.00;37.64
837.00;37.39
840.00;43.13
843.00;34.07
846.00;28.82
849.00;32.02
852.00;38.83
855.00;32.78
858.00;35.63
861.00;28.10
864.00;31.63
867.00;41.14
870.00;38.17
873.00;32.43
876.00;39.91
879.00;26.40
882.00;24.73
885.00;39.65
888.00;41.26
891.00;37.02
894.00;43.34
897.00;45.28
900.00;46.76
903.00;53.37
906.00;48.79
909.00;49.43
912.00;57.23
915.00;45.75
918.00;49.98
921.00;46.66
924.00;45.59
927.00;40.20
930.00;43.13
933.00;47.65
936.00;39.43
939.00;44.62
942.00;47.15
945.00;44.37
948.00;49.30
951.00;41.34
954.00;42.10
957.00;42.14
960.00;36.76
963.00;32.22
966.00;38.23
969.00;38.89
972.00;34.62
975.00;40.05
978.00;42.23
981.00;43.59
984.00;48.16
987.00;48.34
990.00;43.73
993.00;42.34
996.00;43.31
999.00;41.01
1002.00;44.30
1005.00;47.06
1008.00;43.82
1011.00;38.13
1014.00;43.16
1017.00;33.35
1020.00;44.34
1023.00;35.36
1026.00;35.45
1029.00;33.99
1032.00;36.05
1035.00;34.10
1038.00;33.07
1041.00;36.09
1044.00;31.91
1047.00;31.52
1050.00;33.91
1053.00;30.00
1056.00;34.32
1059.00;24.57
1062.00;23.15
1065.00;23.50
1068.00;24.80
1071.00;21.30
1074.00;25.20
1077.00;23.22
1080.00;22.52
1083.00;25.34
1086.00;25.62
1089.00;20.00
1092.00;22.65
1095.00;22.85
1098.00;21.99
1101.00;21.16
1104.00;23.07
1107.00;24.14
1110.00;21.16
1113.00;18.60
1116.00;21.00
1119.00;22.75
1122.00;23.11
1125.00;24.27
1128.00;19.70
1131.00;21.75
1134.00;24.25
1137.00;23.88
1140.00;24.30
1143.00;24.84
1146.00;24.35
1149.00;23.86
1152.00;21.79
1155.00;24.21
1158.00;25.52
1161.00;28.96
1164.00;26.03
1167.00;26.40
1170.00;22.91
1173.00;21.72
1176.00;21.62
1179.00;24.12
1182.00;25.46
1185.00;25.51
1188.00;23.96
1191.00;25.67
1194.00;25.87
1197.00;24.60
1200.00;26.40
1203.00;28.51
1206.00;26.64
1209.00;27.64
1212.00;24.04
1215.00;27.70
1218.00;27.36
1221.00;22.44
1224.00;27.75
1227.00;27.75
1230.00;19.67
1233.00;29.29
1236.00;23.96
1239.00;27.64
1242.00;31.37
1245.00;29.53
1248.00;30.18
1251.00;33.89
1254.00;24.31
1257.00;34.17
1260.00;36.83
1263.00;30.33
1266.00;32.71
1269.00;30.69
1272.00;22.93
1275.00;27.17
1278.00;28.41
1281.00;26.37
1284.00;24.82
1287.00;26.07
1290.00;25.68
1293.00;30.62
1296.00;25.34
1299.00;27.29
1302.00;24.42
1305.00;27.09
1308.00;30.87
1311.00;28.21
1314.00;31.09
1317.00;30.02
1320.00;30.53
1323.00;27.19
1326.00;24.47
1329.00;28.38
1332.00;26.31
1335.00;21.51
1338.00;27.58
1341.00;30.97
1344.00;29.83
1347.00;30.24
1350.00;30.03
1353.00;31.61
1356.00;27.40
1359.00;23.18
1362.00;25.96
1365.00;31.59
1368.00;34.46
1371.00;33.43
1374.00;30.42
1377.00;29.85
1380.00;34.85
1383.00;32.40
1386.00;29.45
1389.00;36.29
1392.00;33.41
1395.00;33.51
1398.00;27.36
1401.00;27.67
1404.00;28.65
1407.00;26.15
1410.00;22.28
1413.00;27.86
1416.00;28.65
1419.00;29.57
1422.00;27.17
1425.00;20.11
1428.00;23.84
1431.00;29.58
1434.00;29.58
1437.00;28.58
1440.00;23.24
1443.00;27.45
1446.00;27.98
1449.00;30.37
1452.00;28.49
1455.00;28.57
1458.00;28.38
1461.00;31.43
1464.00;27.45
1467.00;22.63
1470.00;24.96
1473.00;27.63
1476.00;26.37
1479.00;25.59
1482.00;26.17
1485.00;23.98
1488.00;20.20
1491.00;20.92
1494.00;19.33
1497.00;22.13
1500.00;23.11
1503.00;23.29
1506.00;22.29
1509.00;23.06
1512.00;24.01
1515.00;24.08
1518.00;19.94
1521.00;23.13
1524.00;26.84
1527.00;22.25
1530.00;22.11
1533.00;16.89
1536.00;19.84
1539.00;20.26
1542.00;18.26
1545.00;18.71
1548.00;20.12
1551.00;18.77
1554.00;19.88
1557.00;16.30
1560.00;19.32
1563.00;21.69
1566.00;16.28
1569.00;13.55
1572.00;18.59
1575.00;15.36
1578.00;14.57
1581.00;18.14
1584.00;14.97
1587.00;17.67
1590.00;15.65
1593.00;13.84
1596.00;15.62
1599.00;15.53
1602.00;12.09
1605.00;15.26
1608.00;14.91
1611.00;17.87
1614.00;14.94
1617.00;14.62
1620.00;16.57
1623.00;15.77
1626.00;16.81
1629.00;13.70
1632.00;18.36
1635.00;13.46
1638.00;16.25
1641.00;16.33
1644.00;20.45
1647.00;18.12
1650.00;21.00
1653.00;24.19
1656.00;23.54
1659.00;21.39
1662.00;22.35
1665.00;18.85
1668.00;22.38
1671.00;16.29
1674.00;18.14
1677.00;15.96
1680.00;13.30
1683.00;12.82
1686.00;17.38
1689.00;11.79
1692.00;15.03
1695.00;18.61
1698.00;13.45
1701.00;12.18
1704.00;14.76
1707.00;15.81
1710.00;17.78
1713.00;16.16
1716.00;16.15
1719.00;15.34
1722.00;15.18
1725.00;17.23
1728.00;17.84
1731.00;15.78
1734.00;15.33
1737.00;15.03
1740.00;14.54
1743.00;18.38
1746.00;17.43
1749.00;18.00
1752.00;17.58
1755.00;19.88
1758.00;17.23
1761.00;19.62
1764.00;21.02
1767.00;20.89
1770.00;18.46
1773.00;18.12
1776.00;16.35
1779.00;19.47
1782.00;20.37
1785.00;19.73
1788.00;21.22
1791.00;19.69
1794.00;23.47
1797.00;20.51
