Time(s);IntInt
477.00;3.12
480.00;2.15
483.00;1.19
486.00;0.66
489.00;0.65
492.00;0.88
495.00;0.67
498.00;0.86
501.00;1.33
504.00;0.66
507.00;0.06
510.00;0.75
513.00;0.31
516.00;1.24
519.00;1.32
522.00;0.42
525.00;0.42
528.00;0.86
531.00;0.51
534.00;0.75
537.00;0.76
540.00;4.37
543.00;1.06
546.00;1.72
549.00;1.22
552.00;0.92
555.00;0.82
558.00;0.65
561.00;0.34
564.00;0.70
567.00;1.40
570.00;0.58
573.00;1.54
576.00;1.43
579.00;0.00
582.00;0.27
585.00;0.82
588.00;0.98
591.00;1.03
594.00;0.74
597.00;0.00
600.00;1.40
603.00;0.73
606.00;1.21
609.00;1.07
612.00;0.46
615.00;1.86
618.00;1.68
621.00;2.77
624.00;0.66
627.00;1.58
630.00;1.85
633.00;0.29
636.00;1.39
639.00;1.23
642.00;1.90
645.00;2.26
648.00;0.80
651.00;0.63
654.00;1.13
657.00;2.91
660.00;1.97
663.00;0.67
666.00;0.52
669.00;0.98
672.00;2.00
675.00;0.58
678.00;1.34
681.00;1.63
684.00;0.88
687.00;1.18
690.00;1.23
693.00;1.93
696.00;0.75
699.00;0.38
702.00;0.23
705.00;0.76
708.00;2.23
711.00;0.71
714.00;0.66
717.00;1.22
720.00;1.01
723.00;0.54
726.00;0.22
729.00;0.00
732.00;0.50
735.00;1.18
738.00;0.54
741.00;0.67
744.00;1.51
747.00;0.62
750.00;0.56
753.00;1.03
756.00;0.82
759.00;1.13
762.00;0.76
765.00;1.90
768.00;0.90
771.00;1.00
774.00;1.17
777.00;0.16
780.00;1.89
783.00;1.58
786.00;0.90
789.00;0.62
792.00;0.66
795.00;0.69
798.00;1.08
801.00;0.94
804.00;0.64
807.00;0.74
810.00;0.65
813.00;1.45
816.00;1.03
819.00;0.54
822.00;1.35
825.00;0.30
828.00;1.35
831.00;0.42
834.00;0.58
837.00;0.80
840.00;0.91
843.00;0.68
846.00;0.98
849.00;1.28
852.00;1.10
855.00;1.53
858.00;0.61
861.00;1.15
864.00;0.64
867.00;0.62
870.00;1.06
873.00;0.99
876.00;1.67
879.00;1.01
882.00;0.77
885.00;0.91
888.00;0.00
891.00;0.46
894.00;0.92
897.00;0.78
900.00;0.26
903.00;0.65
906.00;0.78
909.00;0.90
912.00;0.82
915.00;0.65
918.00;0.82
921.00;1.95
924.00;0.26
927.00;1.06
930.00;1.20
933.00;1.14
936.00;0.88
939.00;0.83
942.00;0.00
945.00;0.59
948.00;2.72
951.00;1.86
954.00;1.14
957.00;0.76
960.00;0.31
963.00;1.05
966.00;0.59
969.00;0.33
972.00;1.26
975.00;1.47
978.00;0.43
981.00;1.13
984.00;1.63
987.00;1.01
990.00;1.39
993.00;1.06
996.00;0.26
999.00;1.23
1002.00;0.71
1005.00;1.18
1008.00;1.01
1011.00;0.81
1014.00;0.00
1017.00;1.08
1020.00;1.47
1023.00;1.92
1026.00;0.57
1029.00;2.10
1032.00;2.91
1035.00;2.78
1038.00;3.59
1041.00;4.49
1044.00;3.71
1047.00;4.69
1050.00;5.20
1053.00;4.67
1056.00;5.52
1059.00;7.35
1062.00;5.94
1065.00;6.69
1068.00;7.14
1071.00;6.55
1074.00;7.50
1077.00;6.49
1080.00;9.80
1083.00;8.03
1086.00;8.83
1089.00;8.64
1092.00;10.21
1095.00;9.47
1098.00;10.32
1101.00;9.28
1104.00;11.02
1107.00;11.65
1110.00;11.97
1113.00;8.99
1116.00;10.84
1119.00;9.87
1122.00;11.30
1125.00;11.95
1128.00;12.33
1131.00;12.94
1134.00;11.89
1137.00;10.89
1140.00;13.81
1143.00;10.06
1146.00;11.91
1149.00;12.00
1152.00;12.95
1155.00;11.85
1158.00;11.76
1161.00;12.47
1164.00;8.85
1167.00;11.53
1170.00;11.17
1173.00;12.29
1176.00;13.93
1179.00;10.90
1182.00;13.81
1185.00;11.89
1188.00;15.56
1191.00;16.78
1194.00;12.88
1197.00;15.34
1200.00;13.98
1203.00;11.82
1206.00;12.78
1209.00;12.68
1212.00;16.79
1215.00;13.47
1218.00;16.34
1221.00;20.21
1224.00;20.34
1227.00;18.20
1230.00;21.29
1233.00;18.66
1236.00;18.08
1239.00;20.08
1242.00;20.03
1245.00;16.43
1248.00;23.27
1251.00;19.06
1254.00;20.16
1257.00;20.58
1260.00;23.82
1263.00;21.17
1266.00;21.52
1269.00;23.88
1272.00;22.86
1275.00;23.71
1278.00;23.72
1281.00;21.61
1284.00;21.46
1287.00;15.81
1290.00;18.16
1293.00;17.64
1296.00;18.07
1299.00;17.97
1302.00;17.30
1305.00;18.49
1308.00;18.71
1311.00;17.84
1314.00;15.45
1317.00;17.78
1320.00;16.14
1323.00;16.76
1326.00;19.77
1329.00;19.67
1332.00;20.67
1335.00;16.99
1338.00;14.27
1341.00;17.70
1344.00;17.94
1347.00;18.28
1350.00;22.91
1353.00;18.37
1356.00;15.66
1359.00;16.66
1362.00;14.97
1365.00;14.60
1368.00;19.19
1371.00;22.78
1374.00;20.20
1377.00;17.66
1380.00;22.39
1383.00;18.62
1386.00;18.60
1389.00;17.91
1392.00;17.86
1395.00;17.22
1398.00;16.86
1401.00;16.19
1404.00;17.68
1407.00;17.84
1410.00;18.53
1413.00;18.72
1416.00;19.87
1419.00;21.26
1422.00;21.54
1425.00;20.99
1428.00;21.59
1431.00;18.84
1434.00;21.61
1437.00;19.37
1440.00;20.63
1443.00;22.18
1446.00;19.87
1449.00;24.52
1452.00;23.83
1455.00;21.49
1458.00;21.74
1461.00;20.55
1464.00;24.46
1467.00;21.47
1470.00;24.52
1473.00;21.01
1476.00;20.97
1479.00;20.19
1482.00;21.22
1485.00;22.53
1488.00;22.60
1491.00;21.70
1494.00;20.24
1497.00;21.44
1500.00;21.37
1503.00;22.57
1506.00;22.79
1509.00;21.97
1512.00;21.80
1515.00;21.90
1518.00;18.08
1521.00;20.53
1524.00;18.92
1527.00;20.44
1530.00;19.71
1533.00;21.23
1536.00;21.78
1539.00;22.08
1542.00;20.65
1545.00;19.04
1548.00;19.48
1551.00;20.52
1554.00;18.87
1557.00;18.05
1560.00;18.68
1563.00;19.86
1566.00;22.74
1569.00;19.82
1572.00;21.33
1575.00;20.67
1578.00;19.35
1581.00;16.41
1584.00;20.19
1587.00;19.89
1590.00;17.41
1593.00;20.18
1596.00;19.05
1599.00;20.00
1602.00;17.79
1605.00;17.90
1608.00;21.87
1611.00;19.63
1614.00;18.99
1617.00;19.34
1620.00;20.36
1623.00;18.60
1626.00;19.33
1629.00;22.01
1632.00;16.66
1635.00;20.07
1638.00;18.80
1641.00;18.07
1644.00;18.92
1647.00;16.12
1650.00;17.34
1653.00;17.00
1656.00;13.17
1659.00;16.78
1662.00;12.15
1665.00;18.14
1668.00;15.18
1671.00;14.28
1674.00;15.87
1677.00;11.53
1680.00;13.26
1683.00;15.29
1686.00;15.20
1689.00;13.83
1692.00;12.72
1695.00;13.33
1698.00;15.48
1701.00;12.51
1704.00;11.96
1707.00;10.00
1710.00;10.94
1713.00;7.90
1716.00;7.40
1719.00;7.25
1722.00;5.24
1725.00;5.48
1728.00;5.17
1731.00;7.93
1734.00;5.13
1737.00;6.53
1740.00;7.40
1743.00;7.17
1746.00;5.37
1749.00;7.19
1752.00;6.21
1755.00;7.01
1758.00;4.92
1761.00;6.22
1764.00;3.61
1767.00;5.17
1770.00;6.11
1773.00;7.50
1776.00;5.59
1779.00;6.14
1782.00;4.60
1785.00;5.38
1788.00;4.87
1791.00;4.24
1794.00;7.01
1797.00;6.84
