Time(s);IntInt
717.00;30.46
720.00;29.20
723.00;31.97
726.00;32.45
729.00;28.38
732.00;31.43
735.00;33.50
738.00;24.17
741.00;32.59
744.00;23.59
747.00;26.37
750.00;32.46
753.00;34.55
756.00;26.15
759.00;31.52
762.00;33.32
765.00;34.79
768.00;31.70
771.00;21.55
774.00;30.95
777.00;29.46
780.00;28.81
783.00;28.43
786.00;26.72
789.00;32.10
792.00;29.79
795.00;27.01
798.00;26.01
801.00;30.74
804.00;29.60
807.00;30.63
810.00;27.77
813.00;28.80
816.00;26.42
819.00;28.92
822.00;27.57
825.00;27.03
828.00;28.42
831.00;34.43
834.00;27.65
837.00;27.28
840.00;35.47
843.00;29.02
846.00;32.86
849.00;24.23
852.00;32.97
855.00;27.65
858.00;28.65
861.00;32.20
864.00;32.55
867.00;34.68
870.00;37.65
873.00;29.73
876.00;37.76
879.00;35.43
882.00;36.34
885.00;37.52
888.00;37.89
891.00;37.27
894.00;31.81
897.00;36.68
900.00;33.46
903.00;25.83
906.00;33.65
909.00;35.42
912.00;33.42
915.00;34.58
918.00;36.45
921.00;28.33
924.00;27.52
927.00;33.43
930.00;27.84
933.00;31.97
936.00;34.99
939.00;24.13
942.00;30.46
945.00;28.24
948.00;33.13
951.00;27.42
954.00;30.86
957.00;27.44
960.00;28.72
963.00;29.03
966.00;30.55
969.00;29.61
972.00;33.53
975.00;29.03
978.00;29.03
981.00;29.04
984.00;28.72
987.00;30.15
990.00;35.02
993.00;34.76
996.00;34.50
999.00;31.78
1002.00;30.32
1005.00;27.43
1008.00;30.43
1011.00;29.74
1014.00;33.22
1017.00;32.45
1020.00;29.61
1023.00;30.97
1026.00;33.56
1029.00;36.54
1032.00;36.20
1035.00;37.81
1038.00;34.96
1041.00;35.19
1044.00;29.87
1047.00;27.09
1050.00;27.39
1053.00;33.19
1056.00;29.04
1059.00;27.23
1062.00;29.11
1065.00;27.84
1068.00;27.89
1071.00;29.75
1074.00;25.80
1077.00;26.30
1080.00;22.13
1083.00;19.99
1086.00;28.01
1089.00;28.12
1092.00;28.13
1095.00;29.42
1098.00;25.46
1101.00;24.46
1104.00;29.66
1107.00;27.13
1110.00;24.68
1113.00;26.37
1116.00;28.07
1119.00;27.75
1122.00;23.67
1125.00;26.50
1128.00;24.48
1131.00;30.03
1134.00;26.21
1137.00;27.29
1140.00;32.41
1143.00;25.72
1146.00;19.24
1149.00;26.57
1152.00;28.51
1155.00;30.94
1158.00;33.86
1161.00;29.07
1164.00;35.06
1167.00;30.45
1170.00;34.22
1173.00;33.45
1176.00;32.01
1179.00;33.33
1182.00;33.32
1185.00;29.30
1188.00;34.15
1191.00;36.31
1194.00;33.05
1197.00;33.70
1200.00;33.93
1203.00;39.62
1206.00;42.02
1209.00;29.45
1212.00;36.12
1215.00;29.52
1218.00;29.60
1221.00;36.48
1224.00;31.51
1227.00;32.75
1230.00;30.51
1233.00;29.98
1236.00;28.70
1239.00;35.04
1242.00;31.16
1245.00;33.06
1248.00;28.71
1251.00;30.37
1254.00;31.35
1257.00;32.29
1260.00;33.89
1263.00;28.45
1266.00;27.20
1269.00;25.09
1272.00;30.41
1275.00;26.75
1278.00;30.49
1281.00;27.28
1284.00;23.18
1287.00;25.51
1290.00;33.38
1293.00;32.86
1296.00;31.33
1299.00;35.89
1302.00;31.64
1305.00;43.42
1308.00;42.41
1311.00;34.50
1314.00;37.30
1317.00;39.46
1320.00;36.53
1323.00;38.72
1326.00;39.98
1329.00;33.98
1332.00;32.32
1335.00;38.47
1338.00;29.82
1341.00;37.45
1344.00;32.62
1347.00;33.26
1350.00;28.97
1353.00;26.14
1356.00;30.25
1359.00;32.18
1362.00;35.16
1365.00;36.59
1368.00;32.96
1371.00;33.89
1374.00;31.98
1377.00;38.55
1380.00;33.81
1383.00;35.33
1386.00;37.50
1389.00;35.04
1392.00;34.26
1395.00;35.48
1398.00;38.37
1401.00;39.32
1404.00;42.08
1407.00;35.61
1410.00;35.32
1413.00;34.26
1416.00;36.70
1419.00;31.43
1422.00;35.11
1425.00;34.94
1428.00;36.57
1431.00;37.55
1434.00;31.75
1437.00;27.52
1440.00;26.40
1443.00;31.49
1446.00;23.41
1449.00;29.26
1452.00;29.45
1455.00;26.90
1458.00;30.69
1461.00;31.35
1464.00;29.75
1467.00;32.01
1470.00;25.82
1473.00;23.43
1476.00;26.27
1479.00;20.15
1482.00;18.57
1485.00;19.33
1488.00;20.03
1491.00;27.46
1494.00;24.69
1497.00;19.98
1500.00;18.73
1503.00;22.27
1506.00;21.76
1509.00;25.92
1512.00;28.86
1515.00;27.86
1518.00;19.64
1521.00;18.42
1524.00;28.60
1527.00;32.23
1530.00;33.95
1533.00;33.27
1536.00;33.05
1539.00;27.37
1542.00;26.81
1545.00;25.67
1548.00;27.76
1551.00;23.68
1554.00;29.06
1557.00;26.59
1560.00;26.70
1563.00;21.06
1566.00;23.41
1569.00;25.07
1572.00;23.17
1575.00;24.80
1578.00;24.24
1581.00;27.51
1584.00;23.80
1587.00;27.49
1590.00;26.99
1593.00;25.29
1596.00;28.00
1599.00;24.93
1602.00;21.62
1605.00;25.75
1608.00;23.78
1611.00;25.09
1614.00;21.90
1617.00;25.46
1620.00;18.55
1623.00;17.11
1626.00;21.99
1629.00;17.71
1632.00;21.13
1635.00;13.40
1638.00;13.81
1641.00;16.88
1644.00;15.31
1647.00;19.11
1650.00;17.84
1653.00;23.92
1656.00;19.35
1659.00;22.51
1662.00;25.25
1665.00;21.95
1668.00;22.27
1671.00;21.29
1674.00;26.79
1677.00;23.71
1680.00;25.84
1683.00;24.14
1686.00;23.36
1689.00;19.23
1692.00;17.54
1695.00;17.84
1698.00;17.71
1701.00;17.29
1704.00;18.23
1707.00;20.20
1710.00;16.66
1713.00;18.56
1716.00;14.62
1719.00;16.68
1722.00;18.41
1725.00;20.18
1728.00;15.73
1731.00;18.82
1734.00;17.95
1737.00;12.56
1740.00;15.30
1743.00;18.91
1746.00;17.79
1749.00;13.41
1752.00;15.16
1755.00;18.72
1758.00;13.31
1761.00;16.32
1764.00;18.63
1767.00;18.97
1770.00;20.39
1773.00;17.93
1776.00;17.86
1779.00;19.53
1782.00;15.83
1785.00;15.21
1788.00;16.04
1791.00;16.18
1794.00;15.73
1797.00;14.67
