Time(s);IntInt
1149.00;45.59
1152.00;35.94
1155.00;38.22
1158.00;42.51
1161.00;45.67
1164.00;52.55
1167.00;54.83
1170.00;55.98
1173.00;55.65
1176.00;55.30
1179.00;50.25
1182.00;54.08
1185.00;56.47
1188.00;53.85
1191.00;62.37
1194.00;64.95
1197.00;61.61
1200.00;58.27
1203.00;60.49
1206.00;55.34
1209.00;64.59
1212.00;63.38
1215.00;71.33
1218.00;72.10
1221.00;74.58
1224.00;72.05
1227.00;74.10
1230.00;70.22
1233.00;70.88
1236.00;70.87
1239.00;69.12
1242.00;75.56
1245.00;82.77
1248.00;81.06
1251.00;79.57
1254.00;83.58
1257.00;75.43
1260.00;84.84
1263.00;79.28
1266.00;81.25
1269.00;76.40
1272.00;78.59
1275.00;79.83
1278.00;82.49
1281.00;83.23
1284.00;80.38
1287.00;84.69
1290.00;79.46
1293.00;85.24
1296.00;83.06
1299.00;85.01
1302.00;85.99
1305.00;83.46
1308.00;84.30
1311.00;82.44
1314.00;83.35
1317.00;85.39
1320.00;79.77
1323.00;90.65
1326.00;89.18
1329.00;83.16
1332.00;80.02
1335.00;81.18
1338.00;82.52
1341.00;87.08
1344.00;79.84
1347.00;88.26
1350.00;74.39
1353.00;77.35
1356.00;82.80
1359.00;76.81
1362.00;78.24
1365.00;75.44
1368.00;80.74
1371.00;79.83
1374.00;69.58
1377.00;66.19
1380.00;70.08
1383.00;73.52
1386.00;79.49
1389.00;72.51
1392.00;81.26
1395.00;78.31
1398.00;74.44
1401.00;65.76
1404.00;67.65
1407.00;79.73
1410.00;71.37
1413.00;66.70
1416.00;77.62
1419.00;78.94
1422.00;80.12
1425.00;71.44
1428.00;76.90
1431.00;70.70
1434.00;77.28
1437.00;72.43
1440.00;66.14
1443.00;71.77
1446.00;78.77
1449.00;66.01
1452.00;60.86
1455.00;72.67
1458.00;74.72
1461.00;74.18
1464.00;65.19
1467.00;61.61
1470.00;57.04
1473.00;59.33
1476.00;60.77
1479.00;61.10
1482.00;68.57
1485.00;55.29
1488.00;70.12
1491.00;58.65
1494.00;63.71
1497.00;57.59
1500.00;74.71
1503.00;61.12
1506.00;57.24
1509.00;56.14
1512.00;61.72
1515.00;54.41
1518.00;63.39
1521.00;57.32
1524.00;68.69
1527.00;56.20
1530.00;66.11
1533.00;80.41
1536.00;70.72
1539.00;54.44
1542.00;49.25
1545.00;26.36
1548.00;17.22
1551.00;13.75
1554.00;14.05
1557.00;11.19
1560.00;7.42
1563.00;6.00
1566.00;5.40
1569.00;5.04
1572.00;4.31
1575.00;7.06
1578.00;5.16
1581.00;3.39
1584.00;8.77
1587.00;6.78
1590.00;8.37
1593.00;7.71
1596.00;13.10
1599.00;11.76
1602.00;18.04
1605.00;17.00
1608.00;17.18
1611.00;19.59
1614.00;15.96
1617.00;10.04
1620.00;16.49
1623.00;13.48
1626.00;16.46
1629.00;15.94
1632.00;16.99
1635.00;13.90
1638.00;20.53
1641.00;19.64
1644.00;19.47
1647.00;20.43
1650.00;26.12
1653.00;21.62
1656.00;21.25
1659.00;15.22
1662.00;21.98
1665.00;18.15
1668.00;28.55
1671.00;18.32
1674.00;24.43
1677.00;24.73
1680.00;21.33
1683.00;25.48
1686.00;21.16
1689.00;21.98
1692.00;28.59
1695.00;25.43
1698.00;29.13
1701.00;22.79
1704.00;28.17
1707.00;20.17
1710.00;37.90
1713.00;26.48
1716.00;30.72
1719.00;35.40
1722.00;36.25
1725.00;25.21
1728.00;33.03
1731.00;21.03
1734.00;28.98
1737.00;20.21
1740.00;27.31
1743.00;27.20
1746.00;32.74
1749.00;21.48
1752.00;31.57
1755.00;26.61
1758.00;30.51
1761.00;24.94
1764.00;36.09
1767.00;26.63
1770.00;30.11
1773.00;21.07
1776.00;34.90
1779.00;31.81
1782.00;32.40
1785.00;36.85
1788.00;35.02
1791.00;26.63
1794.00;31.48
1797.00;26.81
