Time(s);IntInt
1452.00;15.11
1455.00;15.35
1458.00;12.14
1461.00;10.77
1464.00;14.10
1467.00;14.09
1470.00;15.51
1473.00;14.14
1476.00;17.85
1479.00;18.19
1482.00;16.73
1485.00;15.70
1488.00;14.31
1491.00;11.44
1494.00;12.34
1497.00;10.48
1500.00;11.94
1503.00;11.86
1506.00;11.24
1509.00;14.40
1512.00;13.73
1515.00;13.73
1518.00;13.56
1521.00;13.45
1524.00;13.20
1527.00;14.51
1530.00;15.34
1533.00;14.55
1536.00;14.05
1539.00;12.46
1542.00;12.87
1545.00;11.84
1548.00;11.07
1551.00;12.80
1554.00;11.32
1557.00;12.61
1560.00;10.30
1563.00;10.05
1566.00;12.99
1569.00;13.41
1572.00;12.47
1575.00;14.62
1578.00;10.79
1581.00;12.74
1584.00;10.82
1587.00;11.57
1590.00;11.36
1593.00;10.63
1596.00;10.25
1599.00;9.45
1602.00;11.01
1605.00;9.16
1608.00;11.30
1611.00;9.11
1614.00;10.57
1617.00;9.21
1620.00;10.33
1623.00;8.80
1626.00;11.93
1629.00;13.14
1632.00;10.47
1635.00;10.20
1638.00;9.20
1641.00;10.28
1644.00;11.15
1647.00;11.55
1650.00;9.24
1653.00;9.93
1656.00;9.52
1659.00;6.80
1662.00;11.14
1665.00;14.36
1668.00;10.73
1671.00;14.21
1674.00;15.38
1677.00;14.64
1680.00;13.68
1683.00;14.50
1686.00;11.64
1689.00;11.72
1692.00;8.79
1695.00;11.25
1698.00;12.24
1701.00;13.72
1704.00;13.04
1707.00;13.42
1710.00;17.88
1713.00;15.90
1716.00;17.15
1719.00;19.69
1722.00;19.95
1725.00;17.91
1728.00;18.34
1731.00;16.68
1734.00;16.60
1737.00;19.08
1740.00;19.70
1743.00;13.88
1746.00;17.68
1749.00;14.20
1752.00;15.27
1755.00;15.77
1758.00;17.97
1761.00;18.10
1764.00;15.49
1767.00;17.90
1770.00;17.03
1773.00;16.23
1776.00;18.10
1779.00;17.90
1782.00;19.44
1785.00;21.27
1788.00;19.24
1791.00;18.49
1794.00;23.83
1797.00;24.18
